group,Date,KWH,Next_3_Days_Energy_Total
13,2013-06-21,618.98,712.1286666666666
13,2013-06-22,695.95,704.779
13,2013-06-23,744.462,680.1746666666667
13,2013-06-24,695.974,677.7963333333333
13,2013-06-25,673.9010000000001,687.1419999999999
13,2013-06-26,670.649,689.044
13,2013-06-27,688.8389999999999,691.6883333333334
13,2013-06-28,701.938,667.5016666666667
13,2013-06-29,676.355,668.1123333333334
13,2013-06-30,696.772,663.349
13,2013-07-01,629.378,678.0893333333333
13,2013-07-02,678.187,668.3256666666666
13,2013-07-03,682.482,674.2546666666667
13,2013-07-04,673.599,683.3113333333332
13,2013-07-05,648.896,692.7936666666668
13,2013-07-06,700.269,686.6813333333333
13,2013-07-07,700.769,666.2076666666667
13,2013-07-08,677.343,659.5606666666666
13,2013-07-09,681.932,636.695
13,2013-07-10,639.348,642.6716666666667
13,2013-07-11,657.402,645.279
13,2013-07-12,613.335,655.495
13,2013-07-13,657.278,646.846
13,2013-07-14,665.224,631.8533333333334
13,2013-07-15,643.983,625.8570000000001
13,2013-07-16,631.331,621.3116666666666
13,2013-07-17,620.246,622.6326666666666
13,2013-07-18,625.994,636.0126666666666
13,2013-07-19,617.695,652.603
13,2013-07-20,624.209,660.8523333333334
13,2013-07-21,666.134,641.1993333333334
13,2013-07-22,667.466,636.3036666666667
13,2013-07-23,648.957,626.7386666666666
13,2013-07-24,607.175,638.9119999999999
13,2013-07-25,652.779,638.666
13,2013-07-26,620.262,643.9803333333333
13,2013-07-27,643.6949999999999,661.247
13,2013-07-28,652.041,660.063
13,2013-07-29,636.205,659.1343333333333
13,2013-07-30,695.495,630.2316666666667
13,2013-07-31,648.489,631.8366666666667
13,2013-08-01,633.419,645.7886666666667
13,2013-08-02,608.787,657.9766666666666
13,2013-08-03,653.304,648.3873333333332
13,2013-08-04,675.275,633.239
13,2013-08-05,645.351,621.3143333333334
13,2013-08-06,624.5360000000001,617.6793333333334
13,2013-08-07,629.83,612.302
13,2013-08-08,609.577,641.5906666666666
13,2013-08-09,613.631,645.1823333333333
13,2013-08-10,613.698,647.7116666666666
13,2013-08-11,697.443,618.3676666666667
13,2013-08-12,624.406,625.0769999999999
13,2013-08-13,621.286,619.7333333333332
13,2013-08-14,609.411,622.0169999999999
13,2013-08-15,644.534,625.1843333333333
13,2013-08-16,605.255,627.8476666666667
13,2013-08-17,616.262,617.6913333333333
13,2013-08-18,654.036,602.1763333333333
13,2013-08-19,613.245,607.2126666666667
13,2013-08-20,585.793,612.1783333333333
13,2013-08-21,607.491,628.4133333333333
13,2013-08-22,628.354,644.3653333333333
13,2013-08-23,600.6899999999999,667.6633333333333
13,2013-08-24,656.196,651.3389999999999
13,2013-08-25,676.21,630.3699999999999
13,2013-08-26,670.584,599.6216666666667
13,2013-08-27,607.223,587.6483333333334
13,2013-08-28,613.303,586.2306666666667
13,2013-08-29,578.339,604.2533333333333
13,2013-08-30,571.303,618.274
13,2013-08-31,609.05,613.689
13,2013-09-01,632.407,606.231
13,2013-09-02,613.365,596.8906666666667
13,2013-09-03,595.295,603.8449999999999
13,2013-09-04,610.033,630.397
13,2013-09-05,585.344,667.4763333333334
13,2013-09-06,616.158,689.5493333333334
13,2013-09-07,689.689,692.4996666666666
13,2013-09-08,696.582,681.6743333333334
13,2013-09-09,682.377,671.136
13,2013-09-10,698.54,663.3593333333333
13,2013-09-11,664.106,681.5939999999999
13,2013-09-12,650.762,716.6746666666668
13,2013-09-13,675.21,726.119
13,2013-09-14,718.81,724.0476666666667
13,2013-09-15,756.004,693.8526666666667
13,2013-09-16,703.543,687.634
13,2013-09-17,712.596,675.8359999999999
13,2013-09-18,665.419,691.7253333333333
13,2013-09-19,684.8870000000001,701.384
13,2013-09-20,677.202,693.6773333333334
13,2013-09-21,713.087,668.965
13,2013-09-22,713.863,655.2546666666667
13,2013-09-23,654.082,665.2333333333333
13,2013-09-24,638.95,664.14
13,2013-09-25,672.732,687.1696666666667
13,2013-09-26,684.018,714.8266666666667
13,2013-09-27,635.67,740.3366666666667
13,2013-09-28,741.821,718.259
13,2013-09-29,766.989,693.4756666666667
13,2013-09-30,712.2,689.4540000000001
13,2013-10-01,675.588,683.3000000000001
13,2013-10-02,692.639,677.3259999999999
13,2013-10-03,700.135,683.9756666666666
13,2013-10-04,657.126,694.4050000000001
13,2013-10-05,674.717,699.8829999999999
13,2013-10-06,720.084,701.9186666666668
13,2013-10-07,688.414,709.9366666666666
13,2013-10-08,691.151,723.924
13,2013-10-09,726.191,731.011
13,2013-10-10,712.468,782.3316666666668
13,2013-10-11,733.113,812.5836666666668
13,2013-10-12,747.452,820.7333333333335
13,2013-10-13,866.4300000000001,794.6936666666667
13,2013-10-14,823.869,767.2866666666667
13,2013-10-15,771.901,736.2013333333334
13,2013-10-16,788.311,707.2796666666667
13,2013-10-17,741.648,723.0466666666666
13,2013-10-18,678.645,735.8789999999999
13,2013-10-19,701.546,741.7826666666666
13,2013-10-20,788.949,711.668
13,2013-10-21,717.142,709.4353333333333
13,2013-10-22,719.257,701.2966666666666
13,2013-10-23,698.605,723.7676666666666
13,2013-10-24,710.444,778.6483333333332
13,2013-10-25,694.841,807.5843333333333
13,2013-10-26,766.018,807.9736666666668
13,2013-10-27,875.086,763.844
13,2013-10-28,781.649,760.5203333333334
13,2013-10-29,767.186,752.6703333333334
13,2013-10-30,742.697,759.4799999999999
13,2013-10-31,771.678,783.9206666666665
13,2013-11-01,743.636,799.0583333333334
13,2013-11-02,763.126,818.7776666666667
13,2013-11-03,845.0,800.5193333333333
13,2013-11-04,789.049,799.9726666666667
13,2013-11-05,822.284,788.2616666666667
13,2013-11-06,790.225,822.4723333333333
13,2013-11-07,787.409,856.8023333333332
13,2013-11-08,787.151,876.9826666666667
13,2013-11-09,892.857,849.1296666666667
13,2013-11-10,890.399,829.5369999999999
13,2013-11-11,847.692,819.8876666666666
13,2013-11-12,809.298,831.6273333333332
13,2013-11-13,831.621,835.0956666666666
13,2013-11-14,818.744,859.9919999999998
13,2013-11-15,844.5169999999999,861.7293333333333
13,2013-11-16,842.026,858.558
13,2013-11-17,893.433,867.0083333333333
13,2013-11-18,849.729,871.9486666666666
13,2013-11-19,832.512,860.2460000000001
13,2013-11-20,918.784,835.3133333333334
13,2013-11-21,864.55,867.792
13,2013-11-22,797.404,890.0756666666666
13,2013-11-23,843.986,895.3710000000001
13,2013-11-24,961.986,859.9989999999999
13,2013-11-25,864.255,839.86
13,2013-11-26,859.872,825.8983333333332
13,2013-11-27,855.87,806.5893333333333
13,2013-11-28,803.838,836.4306666666666
13,2013-11-29,817.987,842.8433333333332
13,2013-11-30,797.943,851.7890000000001
13,2013-12-01,893.362,838.7339999999999
13,2013-12-02,837.225,848.6416666666668
13,2013-12-03,824.78,860.1820000000001
13,2013-12-04,854.197,876.6883333333334
13,2013-12-05,866.948,892.4140000000001
13,2013-12-06,859.4010000000001,876.5153333333334
13,2013-12-07,903.716,845.0300000000001
13,2013-12-08,914.125,824.8703333333333
13,2013-12-09,811.705,827.3699999999999
13,2013-12-10,809.26,836.064
13,2013-12-11,853.646,831.6796666666665
13,2013-12-12,819.204,847.3713333333334
13,2013-12-13,835.342,830.5296666666667
13,2013-12-14,840.493,814.5646666666667
13,2013-12-15,866.279,807.0649999999999
13,2013-12-16,784.817,823.1436666666667
13,2013-12-17,792.598,849.723
13,2013-12-18,843.78,859.469
13,2013-12-19,833.053,893.284
13,2013-12-20,872.336,904.9929999999999
13,2013-12-21,873.018,928.5256666666666
13,2013-12-22,934.4979999999999,939.7153333333332
13,2013-12-23,907.463,944.5043333333333
13,2013-12-24,943.616,916.8536666666668
13,2013-12-25,968.067,884.0796666666666
13,2013-12-26,921.83,875.4196666666667
13,2013-12-27,860.664,871.4496666666668
13,2013-12-28,869.745,884.9966666666666
13,2013-12-29,895.85,887.3446666666667
13,2013-12-30,848.754,881.913
13,2013-12-31,910.386,852.2496666666666
13,2014-01-01,902.894,835.0523333333334
13,2014-01-02,832.459,856.1063333333333
13,2014-01-03,821.396,850.4003333333334
13,2014-01-04,851.302,840.2996666666667
13,2014-01-05,895.621,809.4296666666665
13,2014-01-06,804.278,809.024
13,2014-01-07,821.0,799.8056666666668
13,2014-01-08,803.011,805.4703333333333
13,2014-01-09,803.061,858.485
13,2014-01-10,793.345,874.966
13,2014-01-11,820.005,881.6093333333333
13,2014-01-12,962.105,821.076
13,2014-01-13,842.788,806.7399999999999
13,2014-01-14,839.935,785.2583333333332
13,2014-01-15,780.505,793.6913333333333
13,2014-01-16,799.78,746.7556666666666
13,2014-01-17,775.49,744.1143333333333
13,2014-01-18,805.804,735.355
13,2014-01-19,658.973,786.2173333333334
13,2014-01-20,767.566,798.4346666666667
13,2014-01-21,779.5260000000001,796.7429999999999
13,2014-01-22,811.56,793.9003333333334
13,2014-01-23,804.218,836.3449999999999
13,2014-01-24,774.451,864.942
13,2014-01-25,803.032,855.4683333333332
13,2014-01-26,931.552,833.1003333333333
13,2014-01-27,860.242,804.7346666666666
13,2014-01-28,774.611,802.951
13,2014-01-29,864.448,787.18
13,2014-01-30,775.145,806.3836666666666
13,2014-01-31,769.26,810.0633333333334
13,2014-02-01,817.135,809.6516666666666
13,2014-02-02,832.756,796.5126666666666
13,2014-02-03,780.299,807.4916666666667
13,2014-02-04,815.9,792.2869999999999
13,2014-02-05,793.3389999999999,817.476
13,2014-02-06,813.236,832.1016666666666
13,2014-02-07,770.286,851.2526666666666
13,2014-02-08,868.906,824.0546666666665
13,2014-02-09,857.1129999999999,802.464
13,2014-02-10,827.739,789.378
13,2014-02-11,787.312,784.831
13,2014-02-12,792.341,800.9156666666668
13,2014-02-13,788.481,814.288
13,2014-02-14,773.671,809.9723333333335
13,2014-02-15,840.595,786.1703333333334
13,2014-02-16,828.598,763.5636666666666
13,2014-02-17,760.724,761.2376666666665
13,2014-02-18,769.189,744.4476666666666
13,2014-02-19,760.778,752.6813333333333
14,2012-09-28,815.042,770.053
14,2012-09-29,728.602,782.6273333333334
14,2012-09-30,824.546,781.1640000000001
14,2012-10-01,757.011,791.0316666666668
14,2012-10-02,766.325,799.9753333333333
14,2012-10-03,820.156,781.812
14,2012-10-04,786.614,801.1166666666667
14,2012-10-05,793.156,823.2573333333333
14,2012-10-06,765.666,839.0973333333333
14,2012-10-07,844.528,832.3180000000001
14,2012-10-08,859.578,832.0773333333333
14,2012-10-09,813.186,823.4229999999999
14,2012-10-10,824.1899999999999,825.7583333333332
14,2012-10-11,858.856,849.2246666666666
14,2012-10-12,787.223,887.6523333333334
14,2012-10-13,831.196,896.1823333333333
14,2012-10-14,929.255,856.0613333333334
14,2012-10-15,902.506,822.1086666666666
14,2012-10-16,856.7860000000001,820.4203333333334
14,2012-10-17,808.892,818.8870000000001
14,2012-10-18,800.648,854.9033333333333
14,2012-10-19,851.721,850.7206666666666
14,2012-10-20,804.292,859.598
14,2012-10-21,908.697,822.875
14,2012-10-22,839.173,829.6483333333334
14,2012-10-23,830.924,842.466
14,2012-10-24,798.528,857.8536666666665
14,2012-10-25,859.4929999999999,868.4399999999999
14,2012-10-26,869.377,871.369
14,2012-10-27,844.691,868.2773333333334
14,2012-10-28,891.252,854.4096666666668
14,2012-10-29,878.164,842.5096666666667
14,2012-10-30,835.416,862.5189999999999
14,2012-10-31,849.649,855.7306666666667
14,2012-11-01,842.4639999999999,891.9033333333333
14,2012-11-02,895.444,884.2743333333334
14,2012-11-03,829.284,911.369
14,2012-11-04,950.982,878.7883333333333
14,2012-11-05,872.557,874.743
14,2012-11-06,910.568,856.09
14,2012-11-07,853.24,855.051
14,2012-11-08,860.421,870.0863333333333
14,2012-11-09,854.609,883.0210000000001
14,2012-11-10,850.123,882.9343333333335
14,2012-11-11,905.527,859.1903333333333
14,2012-11-12,893.413,874.4646666666667
14,2012-11-13,849.863,886.7193333333333
14,2012-11-14,834.295,902.5679999999999
14,2012-11-15,939.236,897.7823333333334
14,2012-11-16,886.627,901.6196666666668
14,2012-11-17,881.841,918.515
14,2012-11-18,924.879,920.5613333333334
14,2012-11-19,898.139,920.158
14,2012-11-20,932.527,889.0363333333333
14,2012-11-21,931.018,888.5816666666666
14,2012-11-22,896.929,910.2906666666667
14,2012-11-23,839.162,937.1213333333334
14,2012-11-24,929.654,940.2276666666667
14,2012-11-25,962.056,923.1970000000001
14,2012-11-26,919.654,922.2533333333334
14,2012-11-27,938.973,927.2400000000001
14,2012-11-28,910.964,941.5663333333333
14,2012-11-29,916.823,972.8833333333333
14,2012-11-30,953.933,984.4423333333334
14,2012-12-01,953.943,988.2603333333333
14,2012-12-02,1010.774,961.5843333333333
14,2012-12-03,988.61,981.764
14,2012-12-04,965.397,978.6676666666666
14,2012-12-05,930.746,986.0103333333333
14,2012-12-06,1049.149,984.282
14,2012-12-07,956.108,994.8820000000001
14,2012-12-08,952.774,992.248
14,2012-12-09,1043.964,985.0720000000001
14,2012-12-10,987.908,983.4453333333335
14,2012-12-11,944.872,997.6786666666667
14,2012-12-12,1022.436,963.2546666666667
14,2012-12-13,983.028,941.3040000000001
14,2012-12-14,987.572,918.8480000000001
14,2012-12-15,919.164,915.85
14,2012-12-16,917.176,924.9543333333335
14,2012-12-17,920.2040000000001,940.6733333333335
14,2012-12-18,910.17,941.3046666666668
14,2012-12-19,944.489,912.8233333333334
14,2012-12-20,967.361,906.1030000000001
14,2012-12-21,912.064,905.4060000000001
14,2012-12-22,859.045,952.0386666666667
14,2012-12-23,947.2,930.6930000000001
14,2012-12-24,909.973,935.5086666666667
14,2012-12-25,998.943,888.1776666666668
14,2012-12-26,883.163,870.5686666666667
14,2012-12-27,924.42,846.7496666666667
14,2012-12-28,856.95,854.1643333333335
14,2012-12-29,830.336,890.2846666666668
14,2012-12-30,852.963,903.109
14,2012-12-31,879.194,902.147
14,2013-01-01,938.697,883.8256666666667
14,2013-01-02,891.436,860.669
14,2013-01-03,876.308,868.913
14,2013-01-04,883.733,897.698
14,2013-01-05,821.966,923.908
14,2013-01-06,901.04,918.2286666666668
14,2013-01-07,970.088,906.64
14,2013-01-08,900.596,918.7156666666666
14,2013-01-09,884.002,930.1613333333335
14,2013-01-10,935.322,921.2246666666666
14,2013-01-11,936.823,935.0813333333334
14,2013-01-12,918.339,962.5340000000001
14,2013-01-13,908.512,993.8946666666667
14,2013-01-14,978.393,1013.8243333333334
14,2013-01-15,1000.697,1027.2466666666667
14,2013-01-16,1002.5939999999999,1057.8313333333333
14,2013-01-17,1038.182,1069.0873333333334
14,2013-01-18,1040.964,1085.643
14,2013-01-19,1094.348,1061.5216666666668
14,2013-01-20,1071.95,1019.2443333333335
14,2013-01-21,1090.631,979.4983333333334
14,2013-01-22,1021.984,962.7713333333335
14,2013-01-23,945.118,959.015
14,2013-01-24,971.393,943.652
14,2013-01-25,971.803,927.4446666666668
14,2013-01-26,933.849,929.7233333333334
14,2013-01-27,925.304,920.5066666666667
14,2013-01-28,923.181,917.343
14,2013-01-29,940.685,889.5516666666667
14,2013-01-30,897.654,895.0383333333334
14,2013-01-31,913.6899999999999,895.3763333333335
14,2013-02-01,857.311,905.7243333333334
14,2013-02-02,914.114,916.2963333333333
14,2013-02-03,914.704,895.0900000000001
14,2013-02-04,888.355,900.8323333333334
14,2013-02-05,945.83,885.0963333333334
14,2013-02-06,851.085,885.4916666666668
14,2013-02-07,905.582,873.931
14,2013-02-08,898.622,895.8310000000001
14,2013-02-09,852.271,947.4053333333335
14,2013-02-10,870.9,994.1796666666668
14,2013-02-11,964.322,971.8193333333334
14,2013-02-12,1006.994,916.4933333333333
14,2013-02-13,1011.223,843.8830000000002
14,2013-02-14,897.241,820.2893333333335
14,2013-02-15,841.016,845.9383333333335
14,2013-02-16,793.392,870.9663333333334
14,2013-02-17,826.46,902.3926666666667
14,2013-02-18,917.963,917.1540000000001
14,2013-02-19,868.476,940.2283333333334
14,2013-02-20,920.739,940.3283333333334
14,2013-02-21,962.247,942.6730000000001
14,2013-02-22,937.699,949.8870000000001
14,2013-02-23,921.039,954.2246666666668
14,2013-02-24,969.281,930.9246666666668
14,2013-02-25,959.341,901.0596666666667
14,2013-02-26,934.052,883.1910000000001
14,2013-02-27,899.381,878.806
14,2013-02-28,869.746,882.8516666666668
14,2013-03-01,880.446,876.0673333333334
14,2013-03-02,886.226,863.0570000000001
14,2013-03-03,881.883,835.2423333333335
14,2013-03-04,860.093,827.8510000000001
14,2013-03-05,847.195,815.6126666666668
14,2013-03-06,798.439,836.8800000000001
14,2013-03-07,837.919,858.3186666666667
14,2013-03-08,810.48,903.9876666666668
14,2013-03-09,862.241,938.9130000000001
14,2013-03-10,902.235,944.7046666666669
14,2013-03-11,947.487,929.7296666666667
14,2013-03-12,967.017,912.8783333333334
14,2013-03-13,919.61,918.9813333333335
14,2013-03-14,902.562,921.3986666666668
14,2013-03-15,916.463,926.895
14,2013-03-16,937.919,915.4523333333333
14,2013-03-17,909.814,905.6693333333334
14,2013-03-18,932.952,892.5
14,2013-03-19,903.591,888.114
14,2013-03-20,880.465,896.9396666666667
14,2013-03-21,893.444,925.8183333333333
14,2013-03-22,890.433,940.9973333333334
14,2013-03-23,906.942,963.4456666666669
14,2013-03-24,980.08,949.9893333333334
14,2013-03-25,935.97,937.186
14,2013-03-26,974.287,899.6203333333334
14,2013-03-27,939.711,860.75
14,2013-03-28,897.56,844.533
14,2013-03-29,861.59,836.7213333333334
14,2013-03-30,823.1,849.4106666666667
14,2013-03-31,848.909,856.085
14,2013-04-01,838.155,872.8333333333335
14,2013-04-02,861.168,866.3823333333335
14,2013-04-03,868.932,841.0210000000001
14,2013-04-04,888.4,808.1596666666668
14,2013-04-05,841.815,808.4216666666667
14,2013-04-06,792.848,828.8236666666667
14,2013-04-07,789.816,840.6686666666668
14,2013-04-08,842.601,836.0593333333335
14,2013-04-09,854.054,807.5696666666668
14,2013-04-10,825.351,776.8360000000001
14,2013-04-11,828.773,745.6240000000001
14,2013-04-12,768.585,744.797
14,2013-04-13,733.15,742.254
14,2013-04-14,735.1370000000001,736.5623333333333
14,2013-04-15,766.104,726.4320000000001
14,2013-04-16,725.521,723.8136666666668
14,2013-04-17,718.062,708.6706666666668
14,2013-04-18,735.713,717.1756666666666
14,2013-04-19,717.666,723.683
14,2013-04-20,672.633,745.5303333333335
14,2013-04-21,761.228,724.9083333333334
14,2013-04-22,737.188,718.3106666666666
14,2013-04-23,738.175,710.0243333333334
14,2013-04-24,699.362,709.5393333333335
14,2013-04-25,717.395,735.692
14,2013-04-26,713.316,756.6723333333334
14,2013-04-27,697.907,768.4156666666668
14,2013-04-28,795.853,744.5983333333334
14,2013-04-29,776.2570000000001,724.7556666666668
14,2013-04-30,733.1370000000001,719.8266666666667
14,2013-05-01,724.401,705.006
14,2013-05-02,716.729,707.3800000000001
14,2013-05-03,718.35,693.3706666666667
14,2013-05-04,679.939,702.8356666666667
